network_name,seed_method,threshold,seed_size,budget_total,interaction_1_2,interaction_2_1,smart_method,no_block_0,no_block_1,no_block_2,no_block_3,mcich_0,mcich_1,mcich_2,mcich_3,degree_0,degree_1,degree_2,degree_3
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4173,1,1,MCICH_SMC,51931,0,1,23945,75857,5,10,5,64719,8,7,11143
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4552,1,1,MCICH_SMC,51931,0,1,23945,75857,5,10,5,75842,11,8,16
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4932,1,1,MCICH_SMC,51931,0,1,23945,75857,5,10,5,75845,9,8,15
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,5311,1,1,MCICH_SMC,51931,0,1,23945,75857,5,10,5,75847,7,8,15
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,37,1,1,MCICH_SMC,57119,2,2,18754,57148,4,3,18722,57775,3,2,18097
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,75,1,1,MCICH_SMC,57119,2,2,18754,57148,4,3,18722,58094,3,2,17778
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,379,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,59631,4,3,16239
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,758,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,60831,5,5,15036
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1138,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,61986,6,6,13879
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1517,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,62957,7,6,12907
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1896,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,63893,7,7,11970
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2276,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,75857,9,8,3
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2655,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,75857,9,8,3
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3035,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,75857,9,8,3
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3414,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,75857,9,8,3
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3793,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,75857,9,8,3
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4173,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,75857,9,8,3
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4552,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,75857,9,8,3
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4932,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,75857,9,8,3
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,5311,1,1,MCICH_SMC,57119,2,2,18754,75857,9,8,3,75857,9,8,3
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,37,1,2,MCICH_SMC,41053,0,0,34824,41057,0,0,34820,41889,2,1,33985
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,75,1,2,MCICH_SMC,41053,0,0,34824,41084,2,4,34787,42356,2,1,33518
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,379,1,2,MCICH_SMC,41053,0,0,34824,41084,2,4,34787,44523,3,2,31349
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,758,1,2,MCICH_SMC,41053,0,0,34824,41289,10,33,34545,46284,3,3,29587
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1138,1,2,MCICH_SMC,41053,0,0,34824,75857,8,7,5,47873,4,4,27996
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1517,1,2,MCICH_SMC,41053,0,0,34824,75857,8,7,5,49283,5,4,26585
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1896,1,2,MCICH_SMC,41053,0,0,34824,75857,8,7,5,50400,5,5,25467
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2276,1,2,MCICH_SMC,41053,0,0,34824,75857,8,7,5,51507,5,5,24360
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2655,1,2,MCICH_SMC,41053,0,0,34824,75857,8,7,5,52501,7,6,23363
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3035,1,2,MCICH_SMC,41053,0,0,34824,75857,8,7,5,53340,7,6,22524
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3414,1,2,MCICH_SMC,41053,0,0,34824,75857,8,7,5,54328,6,6,21537
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3793,1,2,MCICH_SMC,41053,0,0,34824,75857,8,7,5,55347,7,6,20517
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4173,1,2,MCICH_SMC,41053,0,0,34824,75857,8,7,5,56278,7,6,19586
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4552,1,2,MCICH_SMC,41053,0,0,34824,75857,8,7,5,57203,6,6,18662
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4932,1,2,MCICH_SMC,41053,0,0,34824,75857,8,7,5,58087,6,6,17778
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,5311,1,2,MCICH_SMC,41053,0,0,34824,75857,8,7,5,59018,7,6,16846
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,37,1,2,MCICH_SMC,51931,0,1,23945,51938,0,8,23931,52691,2,2,23182
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,75,1,2,MCICH_SMC,51931,0,1,23945,51938,0,8,23931,53034,2,2,22839
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,379,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,54782,2,2,21091
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,758,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,56085,5,6,19781
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1138,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,57407,5,6,18459
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1517,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,58567,7,7,17296
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1896,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,59606,6,7,16258
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2276,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,60591,6,7,15273
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2655,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,61454,7,9,14407
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3035,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,62233,7,10,13627
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3414,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,63043,6,10,12818
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3793,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,63877,7,11,11982
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4173,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,64714,7,10,11146
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4552,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,65509,6,10,10352
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4932,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,75797,2,18,60
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,5311,1,2,MCICH_SMC,51931,0,1,23945,75857,4,9,7,75843,2,13,19
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,37,1,2,MCICH_SMC,57119,2,0,18756,57150,2,0,18725,57768,4,1,18104
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,75,1,2,MCICH_SMC,57119,2,0,18756,57150,2,0,18725,58081,5,1,17790
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,379,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,59622,6,2,16247
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,758,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,60831,6,4,15036
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1138,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,61986,7,4,13880
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1517,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,62959,7,3,12908
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1896,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,63891,8,6,11972
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2276,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,64682,8,7,11180
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2655,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,75847,19,4,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3035,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,75847,19,4,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3414,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,75851,15,4,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3793,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,75852,14,4,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4173,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,75852,14,4,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4552,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,75857,9,4,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4932,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,75857,9,4,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,5311,1,2,MCICH_SMC,57119,2,0,18756,75857,9,4,7,75857,9,4,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,37,2,1,MCICH_SMC,41053,0,0,34824,41057,0,0,34820,41903,1,0,33973
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,75,2,1,MCICH_SMC,41053,0,0,34824,41086,2,3,34786,42368,1,0,33508
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,379,2,1,MCICH_SMC,41053,0,0,34824,41086,2,3,34786,44531,2,1,31343
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,758,2,1,MCICH_SMC,41053,0,0,34824,41294,21,24,34538,46284,3,3,29587
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1138,2,1,MCICH_SMC,41053,0,0,34824,75857,8,8,4,47858,6,5,28008
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1517,2,1,MCICH_SMC,41053,0,0,34824,75857,8,8,4,49252,7,6,26612
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1896,2,1,MCICH_SMC,41053,0,0,34824,75857,8,8,4,50396,6,6,25469
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2276,2,1,MCICH_SMC,41053,0,0,34824,75857,8,8,4,51500,6,6,24365
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2655,2,1,MCICH_SMC,41053,0,0,34824,75857,8,8,4,52501,7,6,23363
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3035,2,1,MCICH_SMC,41053,0,0,34824,75857,8,8,4,53339,7,6,22525
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3414,2,1,MCICH_SMC,41053,0,0,34824,75857,8,8,4,54328,6,6,21537
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3793,2,1,MCICH_SMC,41053,0,0,34824,75857,8,8,4,55347,7,6,20517
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4173,2,1,MCICH_SMC,41053,0,0,34824,75857,8,8,4,56278,7,6,19586
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4552,2,1,MCICH_SMC,41053,0,0,34824,75857,8,8,4,57203,6,6,18662
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4932,2,1,MCICH_SMC,41053,0,0,34824,75857,8,8,4,58087,6,6,17778
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,5311,2,1,MCICH_SMC,41053,0,0,34824,75857,8,8,4,59015,7,6,16849
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,37,2,1,MCICH_SMC,51931,0,0,23946,51938,0,4,23935,52691,2,1,23183
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,75,2,1,MCICH_SMC,51931,0,0,23946,51938,0,4,23935,53034,2,1,22840
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,379,2,1,MCICH_SMC,51931,0,0,23946,51988,0,20,23869,54780,3,2,21092
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,758,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,56091,4,5,19777
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1138,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,57405,6,7,18459
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1517,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,58567,7,7,17296
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1896,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,59606,6,7,16258
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2276,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,60591,6,7,15273
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2655,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,61454,7,7,14409
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3035,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,62233,7,7,13630
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3414,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,63042,6,7,12822
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3793,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,63876,7,7,11987
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4173,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,64713,7,7,11150
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4552,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,65512,6,7,10352
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4932,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,66375,6,7,9489
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,5311,2,1,MCICH_SMC,51931,0,0,23946,75857,3,10,7,75847,2,8,20
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,37,2,1,MCICH_SMC,57119,2,0,18756,57148,4,1,18724,57768,4,1,18104
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,75,2,1,MCICH_SMC,57119,2,0,18756,57148,4,1,18724,58081,4,1,17791
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,379,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,59631,4,1,16241
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,758,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,60821,6,4,15046
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1138,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,61986,6,4,13881
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1517,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,62955,7,4,12911
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1896,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,63895,7,4,11971
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2276,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,64686,7,4,11180
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2655,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,65397,9,5,10466
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3035,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,75836,9,6,26
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3414,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,75852,12,6,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3793,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,75853,11,6,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4173,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,75853,11,6,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4552,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,75857,7,6,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4932,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,75857,7,6,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,5311,2,1,MCICH_SMC,57119,2,0,18756,75857,7,7,6,75857,7,6,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,37,2,2,MCICH_SMC,41053,0,0,34824,41057,0,0,34820,41903,1,0,33973
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,75,2,2,MCICH_SMC,41053,0,0,34824,41082,7,3,34785,42368,1,0,33508
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,379,2,2,MCICH_SMC,41053,0,0,34824,41082,7,3,34785,44531,2,1,31343
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,758,2,2,MCICH_SMC,41053,0,0,34824,41293,22,27,34535,46284,3,3,29587
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1138,2,2,MCICH_SMC,41053,0,0,34824,75857,9,6,5,47873,4,4,27996
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1517,2,2,MCICH_SMC,41053,0,0,34824,75857,9,6,5,49288,4,3,26582
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1896,2,2,MCICH_SMC,41053,0,0,34824,75857,9,6,5,50402,4,4,25467
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2276,2,2,MCICH_SMC,41053,0,0,34824,75857,9,6,5,51512,4,4,24357
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2655,2,2,MCICH_SMC,41053,0,0,34824,75857,9,6,5,52505,6,5,23361
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3035,2,2,MCICH_SMC,41053,0,0,34824,75857,9,6,5,53355,6,5,22511
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3414,2,2,MCICH_SMC,41053,0,0,34824,75857,9,6,5,54329,5,5,21538
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3793,2,2,MCICH_SMC,41053,0,0,34824,75857,9,6,5,55356,6,5,20510
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4173,2,2,MCICH_SMC,41053,0,0,34824,75857,9,6,5,56279,6,5,19587
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4552,2,2,MCICH_SMC,41053,0,0,34824,75857,9,6,5,57204,5,5,18663
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4932,2,2,MCICH_SMC,41053,0,0,34824,75857,9,6,5,58088,5,5,17779
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,5311,2,2,MCICH_SMC,41053,0,0,34824,75857,9,6,5,59031,6,5,16835
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,37,2,2,MCICH_SMC,51931,0,0,23946,51939,3,0,23935,52698,1,0,23178
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,75,2,2,MCICH_SMC,51931,0,0,23946,51939,3,0,23935,53058,1,0,22818
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,379,2,2,MCICH_SMC,51931,0,0,23946,51989,12,2,23874,54782,2,1,21092
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,758,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,56111,2,2,19762
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1138,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,57419,3,3,18452
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1517,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,58573,4,3,17297
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,1896,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,59610,4,4,16259
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2276,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,60602,4,4,15267
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,2655,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,61464,4,3,14406
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3035,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,62240,5,4,13628
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3414,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,63049,4,4,12820
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,3793,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,63880,5,4,11988
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4173,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,64715,5,4,11153
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4552,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,65517,4,4,10352
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,4932,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,66379,4,4,9490
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,5311,2,2,MCICH_SMC,51931,0,0,23946,75857,4,8,8,75845,4,5,23
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,37,2,2,MCICH_SMC,57119,0,1,18757,57146,0,5,18726,57768,2,4,18103
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,75,2,2,MCICH_SMC,57119,0,1,18757,57146,0,5,18726,58081,2,4,17790
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,379,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,59631,2,5,16239
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,758,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,60831,3,7,15036
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1138,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,61989,3,7,13878
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1517,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,62961,4,7,12905
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,1896,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,63899,3,7,11968
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2276,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,64690,3,7,11177
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,2655,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,65397,5,8,10467
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3035,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,75848,4,9,16
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3414,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,75856,4,10,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,3793,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,75856,4,10,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4173,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,75856,4,10,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4552,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,75856,4,10,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,4932,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,75857,4,9,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,4,20,5311,2,2,MCICH_SMC,57119,0,1,18757,75857,4,9,7,75857,4,9,7
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,37,1,1,MCICH_SMC,41056,0,0,34821,41060,0,0,34817,42091,1,0,33785
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,75,1,1,MCICH_SMC,41056,0,0,34821,41088,2,1,34786,42557,1,0,33319
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,379,1,1,MCICH_SMC,41056,0,0,34821,41088,2,1,34786,44744,4,3,31126
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,758,1,1,MCICH_SMC,41056,0,0,34821,41293,13,8,34563,46499,3,3,29372
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1138,1,1,MCICH_SMC,41056,0,0,34821,41293,13,8,34563,48099,4,4,27770
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1517,1,1,MCICH_SMC,41056,0,0,34821,41293,13,8,34563,49496,4,3,26374
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,1896,1,1,MCICH_SMC,41056,0,0,34821,75857,5,4,11,50599,4,4,25270
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2276,1,1,MCICH_SMC,41056,0,0,34821,75857,5,4,11,51718,4,4,24151
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,2655,1,1,MCICH_SMC,41056,0,0,34821,75857,5,4,11,52719,4,3,23151
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3035,1,1,MCICH_SMC,41056,0,0,34821,75857,5,4,11,53567,4,3,22303
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3414,1,1,MCICH_SMC,41056,0,0,34821,75857,5,4,11,54536,4,4,21333
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,3793,1,1,MCICH_SMC,41056,0,0,34821,75857,5,4,11,55588,4,3,20282
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4173,1,1,MCICH_SMC,41056,0,0,34821,75857,5,4,11,56521,4,3,19349
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4552,1,1,MCICH_SMC,41056,0,0,34821,75857,5,4,11,57413,4,4,18456
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,4932,1,1,MCICH_SMC,41056,0,0,34821,75857,5,4,11,58277,4,4,17592
../complex_net_proposal/experiment_networks/epinions.edges,centola,2,20,5311,1,1,MCICH_SMC,41056,0,0,34821,75857,5,4,11,59216,4,3,16654
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,37,1,1,MCICH_SMC,51936,0,0,23941,51943,4,0,23930,52796,1,0,23080
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,75,1,1,MCICH_SMC,51936,0,0,23941,51943,4,0,23930,53159,1,0,22717
../complex_net_proposal/experiment_networks/epinions.edges,centola,3,20,379,1,1,MCICH_SMC,51936,0,0,23941,51995,15,0,23867,54871,7,4,20995
