network_name,threshold,seed_size,budget_total,0_no_block,1_no_block,2_no_block,3_no_block,0_cbh,1_cbh,2_cbh,3_cbh,0_degree,1_degree,2_degree,3_degree,0_random,1_random,2_random,3_random
fb-pages-politician,2,20,413,889,0,0,5019,5888,6,7,7,1626,0,217,4065,936,326,422,4224
fb-pages-politician,2,20,472,889,0,0,5019,5888,6,7,7,1769,0,202,3937,940,358,484,4126
fb-pages-politician,2,20,531,889,0,0,5019,5888,6,7,7,1913,0,192,3803,982,428,537,3961
fb-pages-politician,2,20,590,889,0,0,5019,5888,6,7,7,2050,0,233,3625,1000,458,535,3915
fb-pages-politician,2,20,649,889,0,0,5019,5888,6,7,7,2217,0,3462,229,980,515,598,3815
fb-pages-politician,2,20,708,889,0,0,5019,5888,6,7,7,5676,0,58,174,1045,520,625,3718
fb-pages-politician,3,20,29,1788,0,0,4120,1806,0,3894,208,1950,0,44,3914,1788,15,48,4057
fb-pages-politician,3,20,59,1788,0,0,4120,1806,0,4078,24,1890,0,3781,237,1788,6,46,4068
fb-pages-politician,3,20,118,1788,0,0,4120,5776,0,119,13,5670,0,9,229,1792,52,112,3952
fb-pages-politician,3,20,177,1788,0,0,4120,5888,6,7,7,5678,0,6,224,1792,99,175,3842
fb-pages-politician,3,20,236,1788,0,0,4120,5888,6,7,7,5683,0,7,218,1854,145,214,3695
fb-pages-politician,3,20,295,1788,0,0,4120,5888,6,7,7,5688,0,9,211,1830,244,247,3587
fb-pages-politician,3,20,354,1788,0,0,4120,5888,6,7,7,5696,0,16,196,1829,332,286,3461
fb-pages-politician,3,20,413,1788,0,0,4120,5888,6,7,7,5711,0,7,190,1865,354,454,3235
fb-pages-politician,3,20,472,1788,0,0,4120,5888,6,7,7,5717,0,11,180,1915,311,507,3175
fb-pages-politician,3,20,531,1788,0,0,4120,5888,6,7,7,5727,0,8,173,1914,359,514,3121
fb-pages-politician,3,20,590,1788,0,0,4120,5888,6,7,7,5734,0,88,86,1935,444,547,2982
fb-pages-politician,3,20,649,1788,0,0,4120,5888,6,7,7,5821,0,18,69,1984,596,466,2862
fb-pages-politician,3,20,708,1788,0,0,4120,5888,6,7,7,5838,0,5,65,2035,503,554,2816
fb-pages-politician,4,20,29,2653,0,0,3255,5420,0,269,219,2838,0,44,3026,2653,19,27,3209
fb-pages-politician,4,20,59,2653,0,0,3255,2675,0,3220,13,2779,0,2904,225,2653,24,47,3184
fb-pages-politician,4,20,118,2653,0,0,3255,5888,6,7,7,5685,0,7,216,2655,45,85,3123
fb-pages-politician,4,20,177,2653,0,0,3255,5888,6,7,7,5693,0,4,211,2661,87,160,3000
fb-pages-politician,4,20,236,2653,0,0,3255,5888,6,7,7,5697,0,5,206,2673,130,150,2955
fb-pages-politician,4,20,295,2653,0,0,3255,5888,6,7,7,5702,0,10,196,2681,199,270,2758
fb-pages-politician,4,20,354,2653,0,0,3255,5888,6,7,7,5713,0,18,177,2907,15,2798,188
fb-pages-politician,4,20,413,2653,0,0,3255,5888,6,7,7,5734,0,4,170,2722,291,417,2478
fb-pages-politician,4,20,472,2653,0,0,3255,5888,6,7,7,5784,0,38,86,2720,456,285,2447
fb-pages-politician,4,20,531,2653,0,0,3255,5888,6,7,7,5823,0,16,69,2743,493,295,2377
fb-pages-politician,4,20,590,2653,0,0,3255,5888,6,7,7,5840,0,8,60,2857,327,452,2272
fb-pages-politician,4,20,649,2653,0,0,3255,5888,6,7,7,5856,0,5,47,2956,375,425,2152
fb-pages-politician,4,20,708,2653,0,0,3255,5888,6,7,7,5860,0,17,31,2992,447,446,2023
fb-pages-politician,2,20,29,889,0,0,5019,914,0,66,4928,1038,0,23,4847,889,37,28,4954
fb-pages-politician,2,20,59,889,0,0,5019,914,0,4744,250,1060,0,76,4772,889,32,57,4930
fb-pages-politician,2,20,118,889,0,0,5019,980,0,4902,26,1113,0,145,4650,899,54,126,4829
fb-pages-politician,2,20,177,889,0,0,5019,980,0,4917,11,1071,0,306,4531,891,38,200,4779
fb-pages-politician,2,20,236,889,0,0,5019,5655,0,242,11,1202,0,256,4450,898,90,296,4624
fb-pages-politician,2,20,295,889,0,0,5019,5888,7,9,4,1321,0,254,4333,900,175,329,4504
fb-pages-politician,2,20,354,889,0,0,5019,5888,7,9,4,1423,0,4189,296,929,208,364,4407
fb-pages-politician,2,20,413,889,0,0,5019,5888,7,9,4,1518,0,4104,286,932,267,431,4278
fb-pages-politician,2,20,472,889,0,0,5019,5888,7,9,4,5609,0,22,277,949,375,470,4114
fb-pages-politician,2,20,531,889,0,0,5019,5888,7,9,4,5618,0,32,258,960,379,501,4068
fb-pages-politician,2,20,590,889,0,0,5019,5888,7,9,4,5626,0,35,247,996,410,555,3947
fb-pages-politician,2,20,649,889,0,0,5019,5888,7,9,4,5643,0,31,234,1002,481,582,3843
fb-pages-politician,2,20,708,889,0,0,5019,5888,7,9,4,5657,0,35,216,986,504,666,3752
fb-pages-politician,3,20,29,1788,0,0,4120,1843,0,37,4028,1980,0,14,3914,1788,15,26,4079
fb-pages-politician,3,20,59,1788,0,0,4120,1806,0,3886,216,1945,0,167,3796,1793,13,53,4049
fb-pages-politician,3,20,118,1788,0,0,4120,1806,0,4091,11,1898,0,3758,252,1788,5,123,3992
fb-pages-politician,3,20,177,1788,0,0,4120,5701,0,196,11,5197,0,469,242,1789,100,158,3861
fb-pages-politician,3,20,236,1788,0,0,4120,5888,7,9,4,5657,0,26,225,1801,142,207,3758
fb-pages-politician,3,20,295,1788,0,0,4120,5888,7,9,4,5668,0,26,214,1834,312,243,3519
fb-pages-politician,3,20,354,1788,0,0,4120,5888,7,9,4,5683,0,20,205,1823,176,438,3471
fb-pages-politician,3,20,413,1788,0,0,4120,5888,7,9,4,5694,0,18,196,1900,303,353,3352
fb-pages-politician,3,20,472,1788,0,0,4120,5888,7,9,4,5704,0,25,179,1866,268,485,3289
fb-pages-politician,3,20,531,1788,0,0,4120,5888,7,9,4,5712,0,31,165,1945,297,585,3081
fb-pages-politician,3,20,590,1788,0,0,4120,5888,7,9,4,5731,0,23,154,1901,380,556,3071
fb-pages-politician,3,20,649,1788,0,0,4120,5888,7,9,4,5743,0,35,130,1953,512,551,2892
fb-pages-politician,3,20,708,1788,0,0,4120,5888,7,9,4,5755,0,37,116,1997,584,485,2842
fb-pages-politician,4,20,29,2653,0,0,3255,5659,0,0,249,2792,0,90,3026,2653,7,23,3225
fb-pages-politician,4,20,59,2653,0,0,3255,2662,0,3099,147,2776,0,2845,287,2653,7,79,3169
fb-pages-politician,4,20,118,2653,0,0,3255,5689,0,208,11,5619,0,54,235,2655,34,98,3121
fb-pages-politician,4,20,177,2653,0,0,3255,5888,7,9,4,5668,0,15,225,2672,74,194,2968
fb-pages-politician,4,20,236,2653,0,0,3255,5888,7,9,4,5683,0,16,209,2689,111,156,2952
fb-pages-politician,4,20,295,2653,0,0,3255,5888,7,9,4,5697,0,16,195,2675,175,203,2855
fb-pages-politician,4,20,354,2653,0,0,3255,5888,7,9,4,5707,0,16,185,2680,185,371,2672
fb-pages-politician,4,20,413,2653,0,0,3255,5888,7,9,4,5721,0,17,170,2717,345,263,2583
fb-pages-politician,4,20,472,2653,0,0,3255,5888,7,9,4,5732,0,17,159,2748,314,350,2496
fb-pages-politician,4,20,531,2653,0,0,3255,5888,7,9,4,5749,0,24,135,2788,428,305,2387
fb-pages-politician,4,20,590,2653,0,0,3255,5888,7,9,4,5757,0,32,119,2811,284,536,2277
fb-pages-politician,4,20,649,2653,0,0,3255,5888,7,9,4,5786,0,8,114,2816,460,434,2198
fb-pages-politician,4,20,708,2653,0,0,3255,5888,7,9,4,5794,0,13,101,3406,2238,29,235
fb-pages-politician,2,20,29,889,0,0,5019,919,0,4810,179,1020,0,48,4840,889,11,27,4981
fb-pages-politician,2,20,59,889,0,0,5019,902,0,4868,138,960,0,176,4772,889,7,57,4955
fb-pages-politician,2,20,118,889,0,0,5019,5724,0,172,12,1108,0,143,4657,889,34,110,4875
fb-pages-politician,2,20,177,889,0,0,5019,5724,0,172,12,1124,0,230,4554,893,59,181,4775
fb-pages-politician,2,20,236,889,0,0,5019,5833,5,63,7,1226,0,222,4460,899,110,263,4636
fb-pages-politician,2,20,295,889,0,0,5019,5888,6,8,6,1339,0,220,4349,900,136,307,4565
fb-pages-politician,2,20,354,889,0,0,5019,5888,6,8,6,1438,0,263,4207,918,202,381,4407
fb-pages-politician,2,20,413,889,0,0,5019,5888,6,8,6,1547,0,280,4081,935,307,427,4239
fb-pages-politician,2,20,472,889,0,0,5019,5888,6,8,6,1690,0,277,3941,932,336,462,4178
fb-pages-politician,2,20,531,889,0,0,5019,5888,6,8,6,1817,0,3583,508,957,363,637,3951
fb-pages-politician,2,20,590,889,0,0,5019,5888,6,8,6,1939,0,3530,439,1008,444,531,3925
fb-pages-politician,2,20,649,889,0,0,5019,5888,6,8,6,5396,0,118,394,1009,471,575,3853
fb-pages-politician,2,20,708,889,0,0,5019,5888,6,8,6,5469,0,53,386,1010,475,711,3712
fb-pages-politician,3,20,29,1788,0,0,4120,5733,6,2,167,1979,0,9,3920,1789,26,32,4061
fb-pages-politician,3,20,59,1788,0,0,4120,5739,0,137,32,5542,0,5,361,1789,53,103,3963
fb-pages-politician,3,20,118,1788,0,0,4120,5739,0,157,12,1957,0,3731,220,1790,23,108,3987
fb-pages-politician,3,20,177,1788,0,0,4120,5858,6,38,6,5686,0,3,219,1791,82,195,3840
fb-pages-politician,3,20,236,1788,0,0,4120,5888,6,8,6,5688,0,4,216,1812,116,229,3751
fb-pages-politician,3,20,295,1788,0,0,4120,5888,6,8,6,5689,0,6,213,1881,287,229,3511
fb-pages-politician,3,20,354,1788,0,0,4120,5888,6,8,6,5692,0,6,210,1828,191,364,3525
fb-pages-politician,3,20,413,1788,0,0,4120,5888,6,8,6,5697,0,10,201,1845,303,410,3350
fb-pages-politician,3,20,472,1788,0,0,4120,5888,6,8,6,5701,0,9,198,2142,11,3552,203
fb-pages-politician,3,20,531,1788,0,0,4120,5888,6,8,6,5707,0,11,190,2019,375,410,3104
fb-pages-politician,3,20,590,1788,0,0,4120,5888,6,8,6,5716,0,6,186,1949,491,591,2877
fb-pages-politician,3,20,649,1788,0,0,4120,5888,6,8,6,5720,0,38,150,2055,407,549,2897
fb-pages-politician,3,20,708,1788,0,0,4120,5888,6,8,6,5727,0,34,147,1948,424,570,2966
fb-pages-politician,4,20,29,5729,0,0,179,5739,4,0,165,5735,0,5,168,5729,0,0,179
fb-pages-politician,4,20,59,5729,0,0,179,5743,0,153,12,5742,0,0,166,5729,0,0,179
fb-pages-politician,4,20,118,5729,0,0,179,5743,0,153,12,5742,0,7,159,5729,0,5,174
fb-pages-politician,4,20,177,5729,0,0,179,5888,6,8,6,5746,0,4,158,5729,1,3,175
fb-pages-politician,4,20,236,5729,0,0,179,5888,6,8,6,5749,0,4,155,5729,2,5,172
fb-pages-politician,4,20,295,5729,0,0,179,5888,6,8,6,5750,0,4,154,5729,3,10,166
fb-pages-politician,4,20,354,5729,0,0,179,5888,6,8,6,5754,0,3,151,5729,8,11,160
fb-pages-politician,4,20,413,5729,0,0,179,5888,6,8,6,5756,0,6,146,5729,3,18,158
fb-pages-politician,4,20,472,5729,0,0,179,5888,6,8,6,5759,0,7,142,5729,4,10,165
fb-pages-politician,4,20,531,5729,0,0,179,5888,6,8,6,5762,0,12,134,5730,8,11,159
fb-pages-politician,4,20,590,5729,0,0,179,5888,6,8,6,5774,0,2,132,5729,6,5,168
fb-pages-politician,4,20,649,5729,0,0,179,5888,6,8,6,5776,0,4,128,5732,9,18,149
fb-pages-politician,4,20,708,5729,0,0,179,5888,6,8,6,5780,0,4,124,5732,18,18,140
fb-pages-politician,2,20,29,889,0,0,5019,926,0,0,4982,1019,0,45,4844,891,19,29,4969
