time,threshold,blocking,state_0,state_1,state_2,state_3
6,2,random,-962,-314,31,1245
7,2,random,-397,-349,14,732
8,2,random,-140,-128,-4,272
9,2,random,-69,-39,4,104
10,2,random,-12,-11,-5,28
11,2,random,-4,-1,-1,6
12,2,random,-2,0,0,2
13,2,random,-1,0,0,1
14,2,random,-2,0,0,2
15,2,random,-2,0,0,2
16,2,random,-2,0,0,2
17,2,random,0,0,0,0
2,3,no_block,-97,58,1,38
3,3,no_block,-321,63,-3,261
4,3,no_block,-531,296,-1,236
5,3,no_block,-825,338,7,480
6,3,no_block,-591,-172,10,753
7,3,no_block,-495,-96,-17,608
8,3,no_block,-515,-131,0,646
9,3,no_block,-263,-180,-1,444
10,3,no_block,-201,-52,0,253
11,3,no_block,-120,-45,0,165
12,3,no_block,-77,-32,0,109
13,3,no_block,-43,-26,0,69
14,3,no_block,-10,-22,0,32
15,3,no_block,-4,-5,0,9
16,3,no_block,-3,-2,0,5
17,3,no_block,-2,0,0,2
18,3,no_block,-2,0,0,2
19,3,no_block,0,0,0,0
2,3,mcich,-38,-1,38,1
3,3,mcich,-255,-3,255,3
4,3,mcich,-235,0,235,0
5,3,mcich,-486,-1,486,1
6,3,mcich,-760,-3,760,3
7,3,mcich,-591,0,591,0
8,3,mcich,-646,0,646,0
9,3,mcich,-443,0,443,0
10,3,mcich,-253,0,253,0
11,3,mcich,-165,0,165,0
12,3,mcich,-109,0,109,0
13,3,mcich,-69,0,69,0
14,3,mcich,-26,0,26,0
15,3,mcich,0,0,0,0
2,3,degree,-69,34,8,27
3,3,degree,-208,16,28,164
4,3,degree,-185,-9,40,154
5,3,degree,-291,94,38,159
6,3,degree,-626,-31,317,340
7,3,degree,-626,-79,218,487
8,3,degree,-490,-19,-89,598
9,3,degree,-471,-10,144,337
10,3,degree,-429,-4,261,172
11,3,degree,-258,0,-42,300
12,3,degree,-130,0,-215,345
13,3,degree,-83,0,-158,241
14,3,degree,-46,0,-97,143
15,3,degree,-29,0,-34,63
16,3,degree,-10,0,-21,31
17,3,degree,-5,0,-11,16
18,3,degree,-2,0,-4,6
19,3,degree,-2,0,-4,6
20,3,degree,0,0,-1,1
21,3,degree,0,0,-1,1
22,3,degree,0,0,0,0
2,3,random,-95,56,2,37
3,3,random,-317,60,8,249
4,3,random,-526,291,5,230
5,3,random,-807,320,15,472
6,3,random,-579,-179,23,735
7,3,random,-517,-73,-4,594
8,3,random,-506,-136,19,623
9,3,random,-279,-160,15,424
10,3,random,-174,-77,14,237
11,3,random,-119,-42,36,125
12,3,random,-78,-29,37,70
13,3,random,-56,-11,32,35
14,3,random,-26,-6,22,10
15,3,random,-8,-1,5,4
16,3,random,-5,0,4,1
17,3,random,-2,0,1,1
18,3,random,-2,0,2,0
19,3,random,0,0,0,0
2,4,no_block,-36,34,0,2
3,4,no_block,-242,212,-2,32
4,4,no_block,-212,-4,0,216
5,4,no_block,-331,178,0,153
6,4,no_block,-603,387,0,216
7,4,no_block,-312,-129,0,441
8,4,no_block,-315,25,-1,291
9,4,no_block,-260,-56,-1,317
10,4,no_block,-147,-245,0,392
11,4,no_block,-191,-107,0,298
12,4,no_block,-275,40,0,235
13,4,no_block,-147,-87,0,234
14,4,no_block,-67,-95,0,162
15,4,no_block,-51,-74,0,125
16,4,no_block,-31,-36,0,67
17,4,no_block,-12,-27,0,39
18,4,no_block,-3,-16,0,19
19,4,no_block,0,-7,0,7
20,4,no_block,0,-1,0,1
21,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,-10,10,0,0
3,4,degree,-62,62,-1,1
4,4,degree,-143,143,-1,1
5,4,degree,-83,83,0,0
6,4,degree,-50,50,0,0
7,4,degree,-62,62,0,0
8,4,degree,-62,62,-1,1
9,4,degree,-103,103,0,0
10,4,degree,-110,110,0,0
11,4,degree,-166,166,0,0
12,4,degree,-232,232,0,0
13,4,degree,-237,237,0,0
14,4,degree,-177,177,0,0
15,4,degree,-76,76,0,0
16,4,degree,-55,55,0,0
17,4,degree,-72,72,0,0
18,4,degree,-74,74,0,0
19,4,degree,-60,60,0,0
20,4,degree,-33,33,0,0
21,4,degree,-18,18,0,0
22,4,degree,-3,3,0,0
23,4,degree,-6,6,0,0
24,4,degree,-8,8,0,0
25,4,degree,-5,5,0,0
26,4,degree,-15,15,0,0
27,4,degree,-34,34,0,0
28,4,degree,-12,12,0,0
29,4,degree,-4,4,0,0
30,4,degree,-2,2,0,0
31,4,degree,0,0,0,0
2,4,random,-35,33,1,1
3,4,random,-222,193,-1,30
4,4,random,-171,-30,6,195
5,4,random,-174,43,8,123
6,4,random,-440,303,5,132
7,4,random,-502,52,17,433
8,4,random,-330,16,13,301
9,4,random,-263,-67,14,316
10,4,random,-216,-132,4,344
11,4,random,-216,-105,3,318
12,4,random,-268,11,10,247
13,4,random,-128,-100,10,218
14,4,random,-84,-66,6,144
15,4,random,-76,-46,14,108
16,4,random,-44,-39,-4,87
17,4,random,-27,-9,-8,44
18,4,random,-9,-15,1,23
19,4,random,-12,-1,12,1
20,4,random,-7,-1,7,1
21,4,random,-1,0,1,0
22,4,random,0,0,0,0
2,2,no_block,-189,64,19,106
3,2,no_block,-736,83,27,626
4,2,no_block,-957,-3,105,855
5,2,no_block,-1100,-45,-85,1230
6,2,no_block,-1113,-49,-42,1204
7,2,no_block,-617,-31,-27,675
8,2,no_block,-180,-16,0,196
9,2,no_block,-77,-8,-1,86
10,2,no_block,-16,-2,0,18
11,2,no_block,-6,0,0,6
12,2,no_block,-1,0,0,1
13,2,no_block,-1,0,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,-2,0,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-189,64,19,106
3,2,mcich,-736,83,27,626
4,2,mcich,-957,-3,105,855
5,2,mcich,-1100,-45,-85,1230
6,2,mcich,-1113,-49,-42,1204
7,2,mcich,-617,-31,-27,675
8,2,mcich,-128,-6,1,133
9,2,mcich,0,0,0,0
2,2,degree,-151,56,32,63
3,2,degree,-453,70,49,334
4,2,degree,-449,10,13,426
5,2,degree,-652,-2,241,413
6,2,degree,-1025,-43,192,876
7,2,degree,-882,-78,25,935
8,2,degree,-656,-14,-75,745
9,2,degree,-254,-4,-217,475
10,2,degree,-103,-2,-70,175
11,2,degree,-55,0,-31,86
12,2,degree,-28,0,-13,41
13,2,degree,-13,0,-25,38
14,2,degree,-10,0,-13,23
15,2,degree,-5,0,-5,10
16,2,degree,-3,0,-1,4
17,2,degree,0,0,0,0
2,2,random,-188,63,20,105
3,2,random,-732,84,37,611
4,2,random,-952,11,119,822
5,2,random,-1105,-3,-50,1158
6,2,random,-1111,-40,-8,1159
7,2,random,-619,-20,-5,644
8,2,random,-181,-7,18,170
9,2,random,-78,-17,15,80
10,2,random,-16,-11,-2,29
11,2,random,-6,0,-2,8
12,2,random,-1,0,-1,2
13,2,random,-1,0,0,1
14,2,random,-2,0,0,2
15,2,random,-2,0,0,2
16,2,random,-2,0,0,2
17,2,random,0,0,0,0
2,3,no_block,-72,22,7,43
3,3,no_block,-382,57,11,314
4,3,no_block,-530,56,-12,486
5,3,no_block,-639,-19,1,657
6,3,no_block,-651,-29,1,679
7,3,no_block,-477,-29,7,499
8,3,no_block,-563,10,-11,564
9,3,no_block,-312,-48,-6,366
10,3,no_block,-202,-20,0,222
11,3,no_block,-113,-6,-1,120
12,3,no_block,-89,0,-1,90
13,3,no_block,-46,-1,0,47
14,3,no_block,-13,0,0,13
15,3,no_block,-4,0,0,4
16,3,no_block,-3,0,0,3
17,3,no_block,-2,0,0,2
18,3,no_block,-2,0,0,2
19,3,no_block,0,0,0,0
2,3,mcich,0,0,0,0
3,3,mcich,0,0,0,0
2,3,degree,-45,13,17,15
3,3,degree,-227,24,64,139
4,3,degree,-218,-12,9,221
5,3,degree,-235,10,3,222
6,3,degree,-269,-17,81,205
7,3,degree,-424,-15,288,151
8,3,degree,-434,50,173,211
9,3,degree,-424,-8,119,313
10,3,degree,-418,-45,119,344
11,3,degree,-271,-7,-52,330
12,3,degree,-284,0,83,201
13,3,degree,-213,0,73,140
14,3,degree,-112,0,-79,191
15,3,degree,-87,0,-170,257
16,3,degree,-74,0,-132,206
17,3,degree,-29,0,-155,184
18,3,degree,-12,0,-121,133
19,3,degree,-11,0,-39,50
20,3,degree,-5,0,-21,26
21,3,degree,-1,0,-5,6
22,3,degree,-1,0,-3,4
23,3,degree,0,0,0,0
2,3,random,-72,22,9,41
3,3,random,-379,59,32,288
4,3,random,-527,62,-8,473
5,3,random,-637,5,9,623
6,3,random,-644,-17,34,627
7,3,random,-481,-30,23,488
8,3,random,-543,-4,-2,549
9,3,random,-311,-25,3,333
10,3,random,-186,13,-5,178
11,3,random,-126,13,3,110
12,3,random,-94,1,2,91
13,3,random,-58,-4,4,58
14,3,random,-28,-23,0,51
15,3,random,-5,-20,-2,27
16,3,random,-5,-2,1,6
17,3,random,-2,0,0,2
18,3,random,-2,0,2,0
19,3,random,0,0,0,0
2,4,no_block,-33,11,-1,23
3,4,no_block,-236,7,-1,230
4,4,no_block,-186,-12,1,197
5,4,no_block,-427,29,-1,399
6,4,no_block,-418,5,-2,415
7,4,no_block,-398,46,0,352
8,4,no_block,-318,-16,0,334
9,4,no_block,-300,-9,0,309
10,4,no_block,-155,-49,0,204
11,4,no_block,-220,-18,0,238
12,4,no_block,-274,-1,0,275
13,4,no_block,-125,0,0,125
14,4,no_block,-74,0,0,74
15,4,no_block,-39,0,0,39
16,4,no_block,-24,0,0,24
17,4,no_block,-6,0,0,6
18,4,no_block,-2,0,0,2
19,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,-8,4,1,3
3,4,degree,-49,12,11,26
4,4,degree,-103,-3,10,96
5,4,degree,-77,-11,-1,89
6,4,degree,-68,-3,17,54
7,4,degree,-55,-1,-4,60
8,4,degree,-66,-1,2,65
9,4,degree,-106,0,53,53
10,4,degree,-134,-1,51,84
11,4,degree,-135,-2,-2,139
12,4,degree,-101,0,-30,131
13,4,degree,-144,0,46,98
14,4,degree,-147,0,29,118
15,4,degree,-111,0,-13,124
16,4,degree,-97,1,1,95
17,4,degree,-84,7,1,76
18,4,degree,-110,46,9,55
19,4,degree,-78,-33,24,87
20,4,degree,-82,-21,17,86
21,4,degree,-70,-1,-26,97
22,4,degree,-44,0,-33,77
23,4,degree,-43,0,21,22
24,4,degree,-54,0,31,23
25,4,degree,-20,0,-8,28
26,4,degree,-7,0,-20,27
27,4,degree,-1,0,-22,23
28,4,degree,0,0,-10,10
29,4,degree,0,0,-5,5
30,4,degree,0,0,-8,8
31,4,degree,0,0,-1,1
32,4,degree,0,0,0,0
2,4,random,-31,9,-1,23
3,4,random,-238,12,6,220
4,4,random,-186,-10,5,191
5,4,random,-426,39,16,371
6,4,random,-414,10,7,397
7,4,random,-398,60,12,326
8,4,random,-285,-10,7,288
9,4,random,-321,-3,13,311
10,4,random,-163,-39,5,197
11,4,random,-213,12,11,190
12,4,random,-241,29,20,192
13,4,random,-121,-21,-14,156
14,4,random,-72,2,1,69
15,4,random,-27,-11,-3,41
16,4,random,-15,7,2,6
17,4,random,-26,0,20,6
18,4,random,-38,1,16,21
19,4,random,-11,1,-4,14
20,4,random,0,0,-35,35
21,4,random,0,0,-3,3
22,4,random,0,0,-2,2
23,4,random,0,0,0,0
2,2,no_block,-165,51,71,43
3,2,no_block,-740,254,-29,515
4,2,no_block,-878,-50,77,851
5,2,no_block,-1025,-113,-85,1223
6,2,no_block,-1232,8,4,1220
7,2,no_block,-647,-78,-29,754
8,2,no_block,-196,-65,-12,273
9,2,no_block,-85,-11,-2,98
10,2,no_block,-19,-4,0,23
11,2,no_block,-5,0,0,5
12,2,no_block,-1,0,0,1
13,2,no_block,-2,1,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,0,-2,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-113,-1,113,1
3,2,mcich,-480,-6,480,6
4,2,mcich,-926,-2,926,2
5,2,mcich,-1138,0,1138,0
6,2,mcich,-1224,0,1224,0
7,2,mcich,-725,0,725,0
8,2,mcich,-261,0,261,0
9,2,mcich,-75,0,75,0
10,2,mcich,0,0,0,0
2,2,degree,-132,30,89,13
3,2,degree,-461,97,149,215
4,2,degree,-648,85,186,377
5,2,degree,-807,-58,429,436
6,2,degree,-788,-121,271,638
7,2,degree,-967,-41,117,891
8,2,degree,-597,0,-146,743
9,2,degree,-234,0,-456,690
10,2,degree,-104,-1,-267,372
11,2,degree,-51,0,-104,155
12,2,degree,-22,0,-37,59
13,2,degree,-13,0,-20,33
14,2,degree,-9,0,-11,20
15,2,degree,-2,0,-15,17
16,2,degree,-2,0,-3,5
17,2,degree,0,0,-3,3
18,2,degree,0,0,0,0
2,2,random,-163,50,71,42
3,2,random,-729,243,-18,504
4,2,random,-877,-47,115,809
5,2,random,-1026,-105,-42,1173
6,2,random,-1241,19,51,1171
7,2,random,-645,-76,-23,744
8,2,random,-199,-60,-17,276
9,2,random,-88,-7,-8,103
10,2,random,-19,-3,-9,31
11,2,random,-5,1,0,4
12,2,random,-1,1,-2,2
13,2,random,-2,2,0,0
14,2,random,-1,1,0,0
15,2,random,0,0,0,0
2,3,no_block,-57,19,23,15
3,3,no_block,-368,73,21,274
4,3,no_block,-379,-28,-23,430
5,3,no_block,-801,142,99,560
6,3,no_block,-524,-149,-53,726
7,3,no_block,-452,-30,8,474
8,3,no_block,-598,-12,-21,631
9,3,no_block,-346,-22,-42,410
10,3,no_block,-239,-2,-9,250
11,3,no_block,-135,0,-2,137
12,3,no_block,-92,0,-1,93
13,3,no_block,-65,0,-4,69
14,3,no_block,-24,0,-1,25
15,3,no_block,-9,0,0,9
16,3,no_block,-4,0,0,4
17,3,no_block,-3,0,0,3
18,3,no_block,-2,0,0,2
19,3,no_block,-2,0,0,2
20,3,no_block,0,0,0,0
2,3,mcich,0,0,0,0
3,3,mcich,0,0,0,0
2,3,degree,-35,12,21,2
3,3,degree,-149,42,89,18
4,3,degree,-204,-21,69,156
5,3,degree,-191,-13,-19,223
6,3,degree,-149,35,-20,134
7,3,degree,-130,28,-1,103
8,3,degree,-190,19,32,139
9,3,degree,-350,53,140,157
10,3,degree,-438,-6,223,221
11,3,degree,-410,-44,26,428
12,3,degree,-277,-81,-80,438
13,3,degree,-268,15,-70,323
14,3,degree,-238,-39,57,220
15,3,degree,-310,17,147,146
16,3,degree,-218,5,-10,223
17,3,degree,-79,-24,-137,240
18,3,degree,-41,-7,-161,209
19,3,degree,-23,0,-102,125
20,3,degree,-9,0,-28,37
21,3,degree,-4,0,-10,14
22,3,degree,-5,0,-9,14
23,3,degree,-3,0,-6,9
24,3,degree,-1,0,-3,4
25,3,degree,-1,0,0,1
26,3,degree,0,0,-1,1
27,3,degree,0,0,0,0
2,3,random,-57,19,23,15
3,3,random,-367,79,27,261
4,3,random,-377,-20,-10,407
5,3,random,-789,146,101,542
6,3,random,-531,-129,-15,675
7,3,random,-437,-33,30,440
8,3,random,-579,-12,79,512
9,3,random,-377,8,-75,444
10,3,random,-243,5,-1,239
11,3,random,-134,1,-8,141
12,3,random,-89,4,-19,104
13,3,random,-65,4,-7,68
14,3,random,-26,2,-6,30
15,3,random,-12,3,1,8
16,3,random,-4,0,-2,6
17,3,random,-3,0,-1,4
18,3,random,-2,0,1,1
19,3,random,-2,0,2,0
20,3,random,0,0,0,0
2,4,no_block,-12,4,-1,9
3,4,no_block,-175,26,-1,150
4,4,no_block,-224,59,0,165
5,4,no_block,-270,110,-2,162
6,4,no_block,-451,81,0,370
7,4,no_block,-485,41,-1,445
8,4,no_block,-296,-82,0,378
9,4,no_block,-192,-139,0,331
10,4,no_block,-228,-41,0,269
11,4,no_block,-275,128,0,147
12,4,no_block,-271,25,0,246
13,4,no_block,-188,-122,0,310
14,4,no_block,-76,-55,0,131
15,4,no_block,-59,-9,0,68
16,4,no_block,-21,-17,0,38
17,4,no_block,-11,-11,0,22
18,4,no_block,-1,-5,0,6
19,4,no_block,0,-2,0,2
20,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,0,0,-1,1
3,4,degree,-1,1,0,0
4,4,degree,-8,8,0,0
5,4,degree,-42,42,0,0
6,4,degree,-75,75,-1,1
7,4,degree,-128,128,0,0
8,4,degree,-143,143,-2,2
9,4,degree,-81,81,0,0
10,4,degree,-58,58,0,0
11,4,degree,-35,35,0,0
12,4,degree,-19,19,0,0
13,4,degree,-34,34,0,0
14,4,degree,-22,22,0,0
15,4,degree,-20,20,0,0
16,4,degree,-19,19,0,0
17,4,degree,-58,58,0,0
18,4,degree,-135,135,-1,1
19,4,degree,-216,216,0,0
20,4,degree,-231,231,0,0
21,4,degree,-127,127,0,0
22,4,degree,-54,54,0,0
23,4,degree,-40,40,0,0
24,4,degree,-60,60,0,0
25,4,degree,-118,118,0,0
26,4,degree,-96,96,0,0
27,4,degree,-33,33,0,0
28,4,degree,-38,38,0,0
29,4,degree,-27,27,0,0
30,4,degree,-33,33,0,0
31,4,degree,-18,18,0,0
32,4,degree,-6,6,0,0
33,4,degree,-4,4,0,0
34,4,degree,-5,5,0,0
35,4,degree,-4,4,0,0
36,4,degree,-8,8,0,0
37,4,degree,-1,1,0,0
38,4,degree,0,0,0,0
2,4,random,-12,4,-1,9
3,4,random,-175,29,0,146
4,4,random,-220,61,2,157
5,4,random,-266,112,0,154
6,4,random,-446,98,6,342
7,4,random,-441,34,7,400
8,4,random,-296,-59,9,346
9,4,random,-220,-105,12,313
10,4,random,-220,-30,10,240
11,4,random,-241,71,10,160
12,4,random,-296,56,32,208
13,4,random,-211,-87,18,280
14,4,random,-74,-78,3,149
15,4,random,-61,-9,11,59
16,4,random,-32,-17,4,45
17,4,random,-12,-4,1,15
18,4,random,-6,0,4,2
19,4,random,-1,-1,1,1
20,4,random,0,0,0,0
2,2,no_block,-216,70,93,53
3,2,no_block,-929,247,271,411
4,2,no_block,-566,-87,-11,664
5,2,no_block,-1194,-80,35,1239
6,2,no_block,-1176,-61,-64,1301
7,2,no_block,-613,-64,-168,845
8,2,no_block,-187,-23,-103,313
9,2,no_block,-83,-3,-23,109
10,2,no_block,-21,-3,-29,53
11,2,no_block,-6,-1,-8,15
12,2,no_block,-2,0,-1,3
13,2,no_block,-2,0,1,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,0,0,-2,2
17,2,no_block,0,0,0,0
2,2,mcich,-146,0,146,0
3,2,mcich,-679,-3,679,3
4,2,mcich,-652,-1,652,1
5,2,mcich,-1273,-1,1273,1
6,2,mcich,-1237,0,1237,0
7,2,mcich,-677,0,677,0
8,2,mcich,-210,0,210,0
9,2,mcich,-68,0,68,0
10,2,mcich,0,0,0,0
2,2,degree,-192,55,110,27
3,2,degree,-707,152,407,148
4,2,degree,-368,20,82,266
5,2,degree,-496,-20,168,348
6,2,degree,-911,-53,364,600
7,2,degree,-888,-68,127,829
8,2,degree,-637,-52,-206,895
9,2,degree,-359,-30,-232,621
10,2,degree,-127,-6,-316,449
11,2,degree,-37,-1,-171,209
12,2,degree,-24,-2,-95,121
13,2,degree,-17,0,-39,56
14,2,degree,-12,0,-33,45
15,2,degree,-9,0,-11,20
16,2,degree,-2,0,-7,9
17,2,degree,0,0,-3,3
18,2,degree,0,0,-2,2
19,2,degree,0,0,0,0
2,2,random,-212,69,93,50
3,2,random,-924,251,278,395
4,2,random,-561,-79,9,631
5,2,random,-1192,-80,75,1197
6,2,random,-1166,-59,-19,1244
7,2,random,-623,-40,-135,798
8,2,random,-199,-11,-86,296
9,2,random,-79,-10,-27,116
10,2,random,-26,4,-32,54
11,2,random,-7,2,-15,20
12,2,random,-2,0,-4,6
13,2,random,-2,0,0,2
14,2,random,-2,0,1,1
15,2,random,-2,0,0,2
16,2,random,0,0,-2,2
17,2,random,0,0,-2,2
18,2,random,0,0,0,0
2,3,no_block,-53,5,24,24
3,3,no_block,-278,-2,119,161
4,3,no_block,-327,1,214,112
5,3,no_block,-381,26,24,331
6,3,no_block,-616,32,49,535
7,3,no_block,-527,6,-87,608
8,3,no_block,-476,-33,23,486
9,3,no_block,-573,-37,34,576
10,3,no_block,-361,2,-154,513
11,3,no_block,-190,-5,-97,292
12,3,no_block,-124,0,-45,169
13,3,no_block,-91,0,-34,125
14,3,no_block,-61,0,-28,89
15,3,no_block,-22,0,-31,53
16,3,no_block,-9,0,-17,26
17,3,no_block,-4,0,-1,5
18,3,no_block,-3,0,-2,5
19,3,no_block,-2,0,0,2
20,3,no_block,-2,0,0,2
21,3,no_block,0,0,0,0
2,3,mcich,0,0,0,0
3,3,mcich,0,0,0,0
2,3,degree,-38,2,26,10
3,3,degree,-204,-2,153,53
4,3,degree,-267,-1,153,115
5,3,degree,-99,0,47,52
6,3,degree,-72,0,64,8
7,3,degree,-87,1,63,23
8,3,degree,-31,3,-57,85
9,3,degree,-38,20,-85,103
10,3,degree,-124,77,28,19
11,3,degree,-126,105,-16,37
12,3,degree,-73,71,-85,87
13,3,degree,-68,67,-22,23
14,3,degree,-89,89,-3,3
15,3,degree,-153,153,-6,6
16,3,degree,-325,325,-37,37
17,3,degree,-316,316,-9,9
18,3,degree,-230,230,-8,8
19,3,degree,-192,192,-33,33
20,3,degree,-137,137,-66,66
21,3,degree,-112,112,-41,41
22,3,degree,-179,179,-7,7
23,3,degree,-261,261,-9,9
24,3,degree,-170,170,-2,2
25,3,degree,-93,93,-10,10
26,3,degree,-49,49,-19,19
27,3,degree,-27,27,-1,1
28,3,degree,-5,5,0,0
29,3,degree,-4,4,0,0
30,3,degree,0,0,0,0
2,3,random,-52,5,24,23
3,3,random,-277,-1,123,155
4,3,random,-327,2,215,110
5,3,random,-382,31,32,319
6,3,random,-609,40,60,509
7,3,random,-523,16,-67,574
8,3,random,-459,-20,17,462
9,3,random,-571,-21,113,479
10,3,random,-368,14,-87,441
11,3,random,-206,10,-140,336
12,3,random,-123,6,-68,185
13,3,random,-96,5,-42,133
14,3,random,-61,1,-28,88
15,3,random,-25,4,-29,50
16,3,random,-10,1,-15,24
17,3,random,-4,0,0,4
18,3,random,-3,0,1,2
19,3,random,-2,0,0,2
20,3,random,-2,0,2,0
21,3,random,0,0,0,0
2,4,no_block,-22,7,12,3
3,4,no_block,-194,24,89,81
4,4,no_block,-184,-26,70,140
5,4,no_block,-200,6,128,66
6,4,no_block,-303,1,4,298
7,4,no_block,-262,4,-76,334
8,4,no_block,-437,-10,-28,475
9,4,no_block,-218,-1,-77,296
10,4,no_block,-205,2,-60,263
11,4,no_block,-285,31,46,208
12,4,no_block,-291,-28,59,260
13,4,no_block,-248,-14,-16,278
14,4,no_block,-172,-1,-72,245
15,4,no_block,-94,0,-47,141
16,4,no_block,-54,0,-17,71
17,4,no_block,-37,0,-20,57
18,4,no_block,-19,0,-2,21
19,4,no_block,-9,0,-2,11
20,4,no_block,-1,0,0,1
21,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,-7,1,6,0
3,4,degree,-50,1,42,7
4,4,degree,-133,1,101,31
5,4,degree,-187,-3,125,65
6,4,degree,-52,0,-42,94
7,4,degree,-6,-1,-19,26
8,4,degree,-1,0,-1,2
9,4,degree,0,0,0,0
2,4,random,-22,7,12,3
3,4,random,-187,25,87,75
4,4,random,-174,-22,66,130
5,4,random,-203,8,130,65
6,4,random,-286,19,4,263
7,4,random,-235,6,-46,275
8,4,random,-446,6,44,396
9,4,random,-221,13,-143,351
10,4,random,-197,15,-64,246
11,4,random,-225,40,-10,195
12,4,random,-206,-12,-5,223
13,4,random,-255,43,-6,218
14,4,random,-241,35,29,177
15,4,random,-162,-9,30,141
16,4,random,-76,-46,-27,149
17,4,random,-54,-19,-3,76
18,4,random,-14,-5,-14,33
19,4,random,-21,13,-2,10
20,4,random,-7,7,-1,1
21,4,random,-1,1,0,0
22,4,random,0,0,0,0
2,2,no_block,-245,38,161,46
3,2,no_block,-848,216,159,473
4,2,no_block,-906,7,183,716
5,2,no_block,-1191,-148,24,1315
6,2,no_block,-1069,-37,-180,1286
7,2,no_block,-510,-56,-219,785
8,2,no_block,-137,-13,-97,247
9,2,no_block,-65,-7,-39,111
10,2,no_block,-16,-4,0,20
11,2,no_block,-5,0,-1,6
12,2,no_block,-1,0,0,1
13,2,no_block,-2,1,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,0,-2,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-206,-1,206,1
3,2,mcich,-631,-1,631,1
4,2,mcich,-896,-3,896,3
5,2,mcich,-1339,0,1339,0
6,2,mcich,-1106,0,1106,0
7,2,mcich,-566,0,566,0
8,2,mcich,-150,0,150,0
9,2,mcich,-55,0,55,0
10,2,mcich,0,0,0,0
2,2,degree,-214,22,173,19
3,2,degree,-568,54,316,198
4,2,degree,-548,99,37,412
5,2,degree,-692,-117,306,503
6,2,degree,-1012,-58,466,604
7,2,degree,-984,-4,179,809
8,2,degree,-440,0,-312,752
9,2,degree,-184,0,-512,696
10,2,degree,-69,-1,-274,344
11,2,degree,-35,0,-106,141
12,2,degree,-18,0,-45,63
13,2,degree,-11,0,-28,39
14,2,degree,-10,0,-24,34
15,2,degree,-4,0,-19,23
16,2,degree,0,0,-9,9
17,2,degree,0,0,-4,4
18,2,degree,0,0,0,0
2,2,random,-244,38,163,43
3,2,random,-842,214,162,466
4,2,random,-893,9,188,696
5,2,random,-1190,-133,59,1264
6,2,random,-1064,-22,-134,1220
7,2,random,-531,-51,-182,764
8,2,random,-142,-9,-93,244
9,2,random,-65,-7,-37,109
10,2,random,-16,-3,1,18
11,2,random,-5,0,-1,6
12,2,random,-1,0,0,1
13,2,random,-2,1,0,1
14,2,random,-2,0,0,2
15,2,random,-2,0,0,2
16,2,random,0,-2,0,2
17,2,random,0,0,0,0
2,3,no_block,-90,3,68,19
3,3,no_block,-475,44,173,258
4,3,no_block,-445,143,-70,372
5,3,no_block,-559,5,-17,571
6,3,no_block,-513,-113,-65,691
7,3,no_block,-601,-14,175,440
8,3,no_block,-631,-22,11,642
9,3,no_block,-301,-41,-155,497
10,3,no_block,-175,-7,-81,263
11,3,no_block,-130,10,-11,131
12,3,no_block,-87,-1,-10,98
13,3,no_block,-55,-3,-15,73
14,3,no_block,-24,-9,-6,39
15,3,no_block,-5,0,-4,9
16,3,no_block,-5,0,1,4
17,3,no_block,-2,0,-1,3
18,3,no_block,-2,0,0,2
19,3,no_block,0,0,-2,2
20,3,no_block,0,0,0,0
2,3,mcich,0,0,0,0
3,3,mcich,0,0,0,0
2,3,degree,-45,1,40,4
3,3,degree,-201,0,178,23
4,3,degree,-287,-2,230,59
5,3,degree,-163,0,152,11
6,3,degree,-114,0,106,8
7,3,degree,-252,-2,211,43
8,3,degree,-321,-2,195,128
9,3,degree,-354,0,240,114
10,3,degree,-318,0,146,172
11,3,degree,-328,0,126,202
12,3,degree,-201,0,-58,259
13,3,degree,-179,0,-32,211
14,3,degree,-284,0,84,200
15,3,degree,-275,0,-42,317
16,3,degree,-135,0,-145,280
17,3,degree,-95,0,-233,328
18,3,degree,-41,0,-160,201
19,3,degree,-13,0,-101,114
20,3,degree,-7,0,-115,122
21,3,degree,-6,0,-226,232
22,3,degree,-3,0,-220,223
23,3,degree,-1,0,-150,151
24,3,degree,-1,0,-109,110
25,3,degree,0,0,-32,32
26,3,degree,0,0,-19,19
27,3,degree,0,0,-7,7
28,3,degree,0,0,-5,5
29,3,degree,0,0,-1,1
30,3,degree,0,0,0,0
2,3,random,-87,3,66,18
3,3,random,-471,48,188,235
