network_name,seed_method,threshold,seed_size,budget_total,smart_methodno_block_0,no_block_1,no_block_2,no_block_3,mcich_0,mcich_1,mcich_2,mcich_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1126.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3070,1118,1078,13505,4734,1,2,14034
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1220.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3078,1188,1177,13328,4902,1,2,13866
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1313.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3098,1275,1257,13141,5057,1,4,13709
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1407.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3119,1326,1343,12983,5294,1,3,13473
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1501.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3142,1399,1418,12812,5451,1,2,13317
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1595.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3176,1511,1472,12612,5665,1,3,13102
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1689.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3206,1575,1555,12435,5838,1,2,12930
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1783.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3235,1650,1621,12265,6068,1,3,12699
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1877.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3287,1684,1675,12125,6261,1,4,12505
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1970.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3309,1754,1748,11960,6447,8,2,12314
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,2064.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3331,1814,1826,11800,6659,9,2,12101
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,2158.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3353,1872,1907,11639,6851,10,2,11908
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,2252.0,MCICH_ILP,2959,0,0,15812,18751,7,6,7,3375,1935,1997,11464,7062,10,4,11695
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,9.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,4907,0,13849,15,4925,0,13831,15
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,18.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,4925,0,13831,15,4949,0,13807,15
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,93.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,5002,0,13754,15,5081,0,13675,15
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,187.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,5081,0,13675,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,281.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,5211,0,13545,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,375.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,5298,0,13458,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,469.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,5387,0,13369,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,563.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,5493,0,13263,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,656.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,5582,0,13174,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,750.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,5671,0,13085,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,844.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,5770,0,12986,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,938.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,5871,0,12885,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1032.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,5968,0,12788,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1126.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,6065,0,12691,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1220.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,6147,0,12609,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1313.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,6232,0,12524,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1407.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,6334,0,12422,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1501.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,6443,0,12313,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1595.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,6539,0,12217,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1689.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,6616,0,12140,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1783.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,6731,0,12025,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1877.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,6828,0,11928,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1970.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,6922,0,11834,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,2064.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,7003,0,11753,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,2158.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,7085,0,11671,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,2252.0,MCICH_ILP,4899,0,13857,15,18751,8,5,7,7162,0,11594,15,18751,8,5,7
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,9.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,18.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,93.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,187.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,281.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,375.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,469.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,563.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,656.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,750.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,844.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,938.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1032.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1126.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1220.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1313.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1407.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1501.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1595.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1689.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1783.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1877.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1970.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,2064.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,2158.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,2252.0,MCICH_ILP,18751,5,7,8,18751,5,7,8,18751,5,7,8,18751,5,7,8
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,9.0,MCICH_ILP,2959,0,0,15812,2967,8,0,15796,2959,6,8,15798,2974,0,1,15796
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,18.0,MCICH_ILP,2959,0,0,15812,2975,0,15783,13,2959,18,15,15779,2990,0,1,15780
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,93.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,2959,88,86,15638,3106,0,1,15664
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,187.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,2964,201,170,15436,3237,0,1,15533
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,281.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,2968,290,272,15241,3385,0,1,15385
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,375.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,2967,382,373,15049,3539,0,1,15231
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,469.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,2974,472,460,14865,3681,0,1,15089
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,563.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,2986,557,552,14676,3837,0,2,14932
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,656.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,2990,653,632,14496,3988,0,2,14781
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,750.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3012,727,718,14314,4127,0,2,14642
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,844.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3023,820,809,14119,4269,0,2,14500
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,938.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3027,914,901,13929,4414,0,2,14355
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1032.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3052,1002,974,13743,4547,0,2,14222
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1126.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3072,1090,1051,13558,4735,0,2,14034
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1220.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3096,1178,1125,13372,4903,3,3,13862
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1313.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3115,1244,1205,13207,5057,2,3,13709
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1407.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3131,1325,1278,13037,5293,1,5,13472
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1501.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3168,1423,1326,12854,5448,3,5,13315
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1595.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3185,1515,1405,12666,5642,3,26,13100
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1689.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3220,1567,1478,12506,5836,3,6,12926
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1783.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3239,1650,1548,12334,6062,7,6,12696
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1877.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3271,1708,1617,12175,6260,2,6,12503
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1970.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3297,1756,1694,12024,6449,6,6,12310
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,2064.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3317,1809,1781,11864,6656,2,35,12078
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,2158.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3345,1850,1865,11711,6855,4,27,11885
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,2252.0,MCICH_ILP,2959,0,0,15812,18751,7,7,6,3376,1883,1958,11554,7066,4,29,11672
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,9.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,4899,8,10,13854,4924,0,1,13846
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,18.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,4899,16,19,13837,4943,0,6,13822
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,93.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,4900,71,94,13706,5080,13678,1,12
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,187.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,4899,193,178,13501,5238,13520,1,12
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,281.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,4904,278,276,13313,5399,13359,1,12
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,375.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,4919,365,353,13134,5572,13186,1,12
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,469.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,4925,464,440,12942,5749,13009,1,12
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,563.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,4937,544,526,12764,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,656.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,4944,616,607,12604,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,750.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,4955,707,696,12413,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,844.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,4984,778,768,12241,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,938.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5008,842,849,12072,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1032.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5023,926,918,11904,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1126.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5055,995,989,11732,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1220.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5068,1058,1062,11583,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1313.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5063,1144,1138,11426,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1407.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5090,1192,1228,11261,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1501.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5136,1241,1284,11110,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1595.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5162,1310,1346,10953,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1689.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5188,1407,1406,10770,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1783.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5214,1523,1475,10559,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1877.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5243,1558,1539,10431,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,1970.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5275,1592,1607,10297,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,2064.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5325,1663,1637,10146,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,2158.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5385,1704,1686,9996,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,3,20,2252.0,MCICH_ILP,4899,0,0,13872,18751,7,7,6,5426,1794,1723,9828,18751,7,7,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,9.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,18.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,93.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,187.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,281.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,375.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,469.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,563.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,656.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,750.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,844.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,938.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1032.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1126.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1220.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1313.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1407.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1501.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1595.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1689.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1783.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1877.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,1970.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,2064.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,2158.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,4,20,2252.0,MCICH_ILP,18751,5,9,6,18751,5,9,6,18751,5,9,6,18751,5,9,6
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,9.0,MCICH_ILP,2959,0,0,15812,2968,0,15791,12,2959,10,7,15795,2974,0,1,15796
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,18.0,MCICH_ILP,2959,0,0,15812,2988,0,15771,12,2959,16,18,15778,2990,0,1,15780
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,93.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,2959,107,120,15585,3106,0,1,15664
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,187.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,2965,181,224,15401,3236,0,2,15533
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,281.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,2967,281,312,15211,3385,0,1,15385
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,375.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,2973,378,401,15019,3539,0,1,15231
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,469.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,2981,484,487,14819,3680,0,2,15089
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,563.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,2987,599,578,14607,3837,0,2,14932
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,656.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,2992,683,663,14433,3988,0,2,14781
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,750.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3008,741,750,14272,4127,0,2,14642
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,844.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3007,824,853,14087,4268,0,2,14501
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,938.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3034,887,936,13914,4413,0,2,14356
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1032.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3057,941,1011,13762,4547,0,1,14223
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1126.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3077,1021,1098,13575,4736,0,1,14034
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1220.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3107,1087,1163,13414,4904,1,4,13862
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1313.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3119,1182,1241,13229,5058,1,3,13709
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1407.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3139,1276,1310,13046,5296,1,2,13472
../complex_net_proposal/experiment_networks/astroph.edges,random_k_core,2,20,1501.0,MCICH_ILP,2959,0,0,15812,18751,7,8,5,3152,1362,1384,12873,5451,1,4,13315
