network_name,seed_method,threshold,seed_size,budget_total,no_block_0,no_block_1,no_block_2,no_block_3,mcich_0,mcich_1,mcich_2,mcich_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,4,20,4043.0,22341,1,11340,14,33676,4,6,10,24795,1,8886,14,33676,4,5,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,16.0,13448,0,1,20247,13461,1,1,20233,13448,13,19,20216,14740,0,1,18955
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,33.0,13448,0,1,20247,13516,18,1,20161,13448,18,33,20197,15472,0,1,18223
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,168.0,13448,0,1,20247,13699,16,9,19972,13449,177,149,19921,18094,18,75,15509
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,336.0,13448,0,1,20247,14207,19478,1,10,13449,291,331,19625,19699,57,96,13844
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,505.0,13448,0,1,20247,33676,9,5,6,13457,416,469,19354,20797,61,77,12761
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,673.0,13448,0,1,20247,33676,9,5,6,13498,730,576,18892,21614,67,73,11942
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,842.0,13448,0,1,20247,33676,9,5,6,13514,931,726,18525,22451,125,65,11055
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,1010.0,13448,0,1,20247,33676,9,5,6,13528,1051,838,18279,23122,141,83,10350
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,1179.0,13448,0,1,20247,33676,9,5,6,13530,1080,1179,17907,23831,139,139,9587
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,1347.0,13448,0,1,20247,33676,9,5,6,13548,1133,1323,17692,24757,126,141,8672
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,1516.0,13448,0,1,20247,33676,9,5,6,13574,1347,1421,17354,25934,109,84,7569
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,1684.0,13448,0,1,20247,33676,9,5,6,13621,1378,1609,17088,26694,113,91,6798
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,1853.0,13448,0,1,20247,33676,9,5,6,13646,1546,1714,16790,27691,283,128,5594
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,centola,2,20,2021.0,13448,0,1,20247,33676,9,5,6,13670,1739,1840,16447,29851,259,307,3279
