network_name,seed_method,threshold,seed_size,budget_total,no_block_0,no_block_1,no_block_2,no_block_3,mcich_0,mcich_1,mcich_2,mcich_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
enron.giant.clean.uel,centola,4,20,1516.0,22341,1,11340,14,33676,4,6,10,23390,1,10291,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,1684.0,22341,1,11340,14,33676,4,6,10,23485,1,10196,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,1853.0,22341,1,11340,14,33676,4,6,10,23584,1,10097,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,2021.0,22341,1,11340,14,33676,4,6,10,23671,1,10010,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,2190.0,22341,1,11340,14,33676,4,6,10,23742,1,9939,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,2358.0,22341,1,11340,14,33676,4,6,10,23848,1,9833,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,2527.0,22341,1,11340,14,33676,4,6,10,23952,1,9729,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,2695.0,22341,1,11340,14,33676,4,6,10,24043,1,9638,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,2864.0,22341,1,11340,14,33676,4,6,10,24111,1,9570,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,3032.0,22341,1,11340,14,33676,4,6,10,24212,1,9469,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,3201.0,22341,1,11340,14,33676,4,6,10,24281,1,9400,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,3369.0,22341,1,11340,14,33676,4,6,10,24391,1,9290,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,3538.0,22341,1,11340,14,33676,4,6,10,24481,1,9200,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,3706.0,22341,1,11340,14,33676,4,6,10,24586,1,9095,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,3875.0,22341,1,11340,14,33676,4,6,10,24681,1,9000,14,33676,4,5,11
enron.giant.clean.uel,centola,4,20,4043.0,22341,1,11340,14,33676,4,6,10,24795,1,8886,14,33676,4,5,11
enron.giant.clean.uel,centola,2,20,16.0,13448,0,1,20247,13461,1,1,20233,13448,13,19,20216,14740,0,1,18955
enron.giant.clean.uel,centola,2,20,33.0,13448,0,1,20247,13516,26,16,20138,13448,18,33,20197,15472,0,1,18223
enron.giant.clean.uel,centola,2,20,168.0,13448,0,1,20247,13699,157,130,19710,13449,177,149,19921,18094,18,75,15509
enron.giant.clean.uel,centola,2,20,336.0,13448,0,1,20247,14492,19193,1,10,13449,291,331,19625,19699,57,96,13844
enron.giant.clean.uel,centola,2,20,505.0,13448,0,1,20247,33676,9,5,6,13457,416,469,19354,20797,61,77,12761
enron.giant.clean.uel,centola,2,20,673.0,13448,0,1,20247,33676,9,5,6,13498,730,576,18892,21614,67,73,11942
enron.giant.clean.uel,centola,2,20,842.0,13448,0,1,20247,33676,9,5,6,13514,931,726,18525,22451,125,65,11055
enron.giant.clean.uel,centola,2,20,1010.0,13448,0,1,20247,33676,9,5,6,13528,1051,838,18279,23122,141,83,10350
enron.giant.clean.uel,centola,2,20,1179.0,13448,0,1,20247,33676,9,5,6,13530,1080,1179,17907,23831,139,139,9587
enron.giant.clean.uel,centola,2,20,1347.0,13448,0,1,20247,33676,9,5,6,13548,1133,1323,17692,24757,126,141,8672
enron.giant.clean.uel,centola,2,20,1516.0,13448,0,1,20247,33676,9,5,6,13574,1347,1421,17354,25934,109,84,7569
enron.giant.clean.uel,centola,2,20,1684.0,13448,0,1,20247,33676,9,5,6,13621,1378,1609,17088,26694,113,91,6798
enron.giant.clean.uel,centola,2,20,1853.0,13448,0,1,20247,33676,9,5,6,13646,1546,1714,16790,27691,283,128,5594
enron.giant.clean.uel,centola,2,20,2021.0,13448,0,1,20247,33676,9,5,6,13670,1739,1840,16447,29851,259,307,3279
enron.giant.clean.uel,centola,2,20,2190.0,13448,0,1,20247,33676,9,5,6,13713,1840,1982,16161,32296,1142,48,210
enron.giant.clean.uel,centola,2,20,2358.0,13448,0,1,20247,33676,9,5,6,13751,1953,2116,15876,33462,164,36,34
enron.giant.clean.uel,centola,2,20,2527.0,13448,0,1,20247,33676,9,5,6,13805,2030,2198,15663,33530,120,35,11
