network_name,threshold,seed_size,budget_total,0_no_block,1_no_block,2_no_block,3_no_block,0_cbh,1_cbh,2_cbh,3_cbh,0_degree,1_degree,2_degree,3_degree,0_random,1_random,2_random,3_random
astroph,3,20,1877,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,17784.5,5.2,974.2,7.1,7208.8,1961.2,4360.5,5240.5
astroph,3,20,2064,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,17820.0,5.2,938.7,7.1,7329.5,1990.2,4354.7,5096.6
astroph,3,20,2252,6284.2,1386.3,4159.5,6941.0,18751.0,5.6,7.7,6.7,17860.2,5.2,898.5,7.1,7437.7,2035.8,4357.9,4939.6
astroph,4,20,93,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17549.1,5.0,1209.6,7.3
astroph,4,20,187,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17557.7,5.0,1201.0,7.3
astroph,4,20,375,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17577.6,5.0,1181.1,7.3
astroph,4,20,563,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17589.9,5.0,1168.8,7.3
astroph,4,20,750,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17607.3,5.0,1151.4,7.3
astroph,4,20,938,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17620.7,5.0,1138.0,7.3
astroph,4,20,1126,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17640.3,5.0,1118.4,7.3
astroph,4,20,1313,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17657.6,5.0,1101.1,7.3
astroph,4,20,1501,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17685.7,5.0,1073.0,7.3
astroph,4,20,1689,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17687.6,5.0,1071.1,7.3
astroph,4,20,1877,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17714.5,5.0,1044.2,7.3
astroph,4,20,2064,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17721.3,5.1,1037.4,7.2
astroph,4,20,2252,17539.3,5.0,1219.4,7.3,18750.9,5.6,7.8,6.7,18751.0,5.6,7.7,6.7,17746.9,5.0,1011.8,7.3
wiki,2,10,35,2284.0,0.0,0.0,4782.0,2288.7,477.4,4294.3,5.6,2385.5,0.0,51.4,4629.1,2284.4,21.3,29.0,4731.3
wiki,2,10,70,2284.0,0.0,0.0,4782.0,2297.4,0.0,4297.7,470.9,2426.0,0.0,115.6,4524.4,2284.4,26.6,55.5,4699.5
wiki,2,10,141,2284.0,0.0,0.0,4782.0,5643.7,2.4,1416.5,3.4,2622.7,0.0,94.5,4348.8,2286.1,86.4,125.5,4568.0
wiki,2,10,211,2284.0,0.0,0.0,4782.0,6587.4,3.0,472.8,2.8,2799.5,0.0,97.7,4168.8,2291.4,142.9,179.0,4452.7
