network_name,threshold,seed_size,budget_total,0_no_block,1_no_block,2_no_block,3_no_block,0_cbh,1_cbh,2_cbh,3_cbh,0_degree,1_degree,2_degree,3_degree,0_random,1_random,2_random,3_random
fb-pages-politician,2,20,29,889,0,0,5019,897,0,4941,70,986,0,78,4844,890,9,51,4958
fb-pages-politician,2,20,59,889,0,0,5019,889,0,5008,11,889,0,250,4769,889,0,70,4949
fb-pages-politician,2,20,118,889,0,0,5019,5888,6,9,5,1139,0,102,4667,894,56,106,4852
fb-pages-politician,2,20,177,889,0,0,5019,5888,6,9,5,1241,0,119,4548,899,120,165,4724
fb-pages-politician,2,20,236,889,0,0,5019,5888,6,9,5,1360,0,98,4450,901,195,280,4532
fb-pages-politician,2,20,295,889,0,0,5019,5888,6,9,5,1458,0,108,4342,910,219,333,4446
fb-pages-politician,2,20,354,889,0,0,5019,5888,6,9,5,1566,0,146,4196,930,306,385,4287
fb-pages-politician,2,20,413,889,0,0,5019,5888,6,9,5,1712,0,129,4067,945,352,402,4209
fb-pages-politician,2,20,472,889,0,0,5019,5888,6,9,5,1841,0,130,3937,964,436,497,4011
fb-pages-politician,3,20,29,1788,0,0,4120,5844,3,2,59,1957,0,37,3914,1788,13,51,4056
fb-pages-politician,3,20,59,1788,0,0,4120,5833,0,64,11,1900,0,211,3797,1788,8,90,4022
fb-pages-politician,3,20,118,1788,0,0,4120,5888,6,9,5,2129,0,197,3582,1795,55,150,3908
fb-pages-politician,3,20,177,1788,0,0,4120,5888,6,9,5,2359,0,493,3056,1792,96,175,3845
fb-pages-politician,3,20,236,1788,0,0,4120,5888,6,9,5,2869,0,558,2481,1811,165,208,3724
fb-pages-politician,3,20,295,1788,0,0,4120,5888,6,9,5,3448,0,2389,71,1826,337,239,3506
fb-pages-politician,3,20,354,1788,0,0,4120,5888,6,9,5,5837,0,0,71,1843,264,343,3458
fb-pages-politician,3,20,413,1788,0,0,4120,5888,6,9,5,5837,0,2,69,1885,312,319,3392
fb-pages-politician,3,20,472,1788,0,0,4120,5888,6,9,5,5839,0,6,63,2314,3,3530,61
fb-pages-politician,4,20,29,5835,0,0,73,5846,3,5,54,5835,0,0,73,5835,0,0,73
fb-pages-politician,4,20,59,5835,0,0,73,5849,0,48,11,5835,0,0,73,5835,0,0,73
fb-pages-politician,4,20,118,5835,0,0,73,5888,6,9,5,5835,0,0,73,5835,0,2,71
fb-pages-politician,4,20,177,5835,0,0,73,5888,6,9,5,5835,0,0,73,5835,0,1,72
fb-pages-politician,4,20,236,5835,0,0,73,5888,6,9,5,5835,0,0,73,5835,1,2,70
fb-pages-politician,4,20,295,5835,0,0,73,5888,6,9,5,5837,0,3,68,5835,4,3,66
fb-pages-politician,4,20,354,5835,0,0,73,5888,6,9,5,5840,0,0,68,5835,3,4,66
fb-pages-politician,4,20,413,5835,0,0,73,5888,6,9,5,5841,0,0,67,5836,1,4,67
fb-pages-politician,4,20,472,5835,0,0,73,5888,6,9,5,5843,0,2,63,5835,4,5,64
fb-pages-politician,2,20,29,889,0,0,5019,900,0,16,4992,1016,0,48,4844,890,11,26,4981
fb-pages-politician,2,20,59,889,0,0,5019,917,0,67,4924,1114,0,25,4769,893,56,69,4890
fb-pages-politician,2,20,118,889,0,0,5019,917,0,4978,13,1042,0,214,4652,890,23,108,4887
fb-pages-politician,2,20,177,889,0,0,5019,977,0,4918,13,1193,0,170,4545,893,84,177,4754
fb-pages-politician,2,20,236,889,0,0,5019,5888,7,7,6,1290,0,167,4451,905,147,247,4609
fb-pages-politician,2,20,295,889,0,0,5019,5888,7,7,6,1409,0,157,4342,916,217,272,4503
fb-pages-politician,2,20,354,889,0,0,5019,5888,7,7,6,1499,0,4125,284,911,246,435,4316
fb-pages-politician,2,20,413,889,0,0,5019,5888,7,7,6,1616,0,4015,277,930,358,414,4206
fb-pages-politician,2,20,472,889,0,0,5019,5888,7,7,6,5625,0,22,261,960,346,449,4153
